"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar"
"3/1/1979","-79.0625","-0.468342989683151","2204","19.849","10.847","13.4204825304","1.97993882656382","0.966965633465935","15.5541438",
"3/2/1979","-79.0625","-0.468342989683151","2204","21.133","10.41","2.138902488","1.53045534812158","0.943291624368301","13.4818893",
"3/3/1979","-79.0625","-0.468342989683151","2204","20.636","8.08800000000002","9.1323850536","3.56048934259741","0.959640375309128","11.2664826",
"3/4/1979","-79.0625","-0.468342989683151","2204","15.416","9.40199999999999","12.82310658","0.847514679948826","0.990132843472598","2.83449573",
"3/5/1979","-79.0625","-0.468342989683151","2204","16.996","10.037","2.132034624","1.31015145215403","0.988784139529905","8.32398795",
"3/6/1979","-79.0625","-0.468342989683151","2204","16.951","10.729","4.4357313744","1.5243811392527","0.987905821593101","9.42676875",
"3/7/1979","-79.0625","-0.468342989683151","2204","19.742","8.95400000000001","19.327356864","1.64440186987777","0.982736210279325","11.826165168",
"3/8/1979","-79.0625","-0.468342989683151","2204","18.851","10.334","15.066719784","1.04339777343446","0.988725120026256","9.439879968",
"3/9/1979","-79.0625","-0.468342989683151","2204","22.354","10.245","21.0748599792","1.9930872178916","0.948289241953262","22.4060085",
"3/10/1979","-79.0625","-0.468342989683151","2204","20.354","9.43000000000001","20.225145348","2.42083269070841","0.972690634317838","8.53885755",
"3/11/1979","-79.0625","-0.468342989683151","2204","18.733","9.68599999999998","1.9826893944","2.90073682493279","0.983904387402333","12.400815168",
"3/12/1979","-79.0625","-0.468342989683151","2204","21.394","10.439","10.67048028","1.31003435486995","0.966575661326971","14.4635112",
"3/13/1979","-79.0625","-0.468342989683151","2204","21.906","8.673","10.491941232","0.980486779704743","0.944968338430317","18.4943268",
"3/14/1979","-79.0625","-0.468342989683151","2204","22.642","9.53899999999999","24.05319138","2.41850480929424","0.956990675914948","13.40077365",
"3/15/1979","-79.0625","-0.468342989683151","2204","21.283","10.254","17.708587092","2.31770818588763","0.975349947345566","7.95143763",
"3/16/1979","-79.0625","-0.468342989683151","2204","21.398","11.59","15.2521117056","1.14102952736502","0.973908384952908","14.2373295",
"3/17/1979","-79.0625","-0.468342989683151","2204","20.912","10.139","10.96572888","2.65172315435898","0.967781883862413","9.98392446",
"3/18/1979","-79.0625","-0.468342989683151","2204","20.668","12.001","16.258052196","1.23307746514132","0.978527245537665","9.9182781",
"3/19/1979","-79.0625","-0.468342989683151","2204","19.454","8.76600000000002","3.1122193752","1.32940561980238","0.974006480574379","9.8058906",
"3/20/1979","-79.0625","-0.468342989683151","2204","17.96","8.47699999999998","3.7096008048","1.38371755579613","0.987534274647011","8.151415632",
"3/21/1979","-79.0625","-0.468342989683151","2204","20.129","9.07600000000002","3.7902810672","1.03293346722672","0.986739633792426","8.034527088",
"3/22/1979","-79.0625","-0.468342989683151","2204","18.08","10.984","6.55059888","0.89934841842482","0.982368150345829","6.75337347",
"3/23/1979","-79.0625","-0.468342989683151","2204","18.577","10.667","4.006578852","1.15537501673472","0.986200432622923","7.43270778",
"3/24/1979","-79.0625","-0.468342989683151","2204","19.851","10.811","11.532214404","2.51759796902483","0.982754159506335","8.13082356",
"3/25/1979","-79.0625","-0.468342989683151","2204","19.598","8.45600000000002","0.5321502864","2.95433964010689","0.926770155207395","16.186050432",
"3/26/1979","-79.0625","-0.468342989683151","2204","20.228","8.85199999999998","0.0755310528","3.13480383504469","0.912570426782272","17.023108032",
"3/27/1979","-79.0625","-0.468342989683151","2204","21.622","8.71300000000002","5.8536546912","1.18482554701499","0.940392573119277","18.784742832",
"3/28/1979","-79.0625","-0.468342989683151","2204","21.103","11.648","17.9626464","1.37334059717342","0.954173952951913","12.39553755",
"3/29/1979","-79.0625","-0.468342989683151","2204","21.945","10.495","8.521268112","1.99182665673356","0.945661465325321","15.5310237",
"3/30/1979","-79.0625","-0.468342989683151","2204","21.949","9.22500000000002","6.008148396","3.00641262728661","0.928984351680965","12.864261168",
"3/31/1979","-79.0625","-0.468342989683151","2204","21.103","10.579","5.544660204","3.13837216595012","0.946359669110695","10.9797201",
"4/1/1979","-79.0625","-0.468342989683151","2204","23.086","8.48500000000001","5.1292398168","3.40048988118446","0.922761444807443","14.1975036",
"4/2/1979","-79.0625","-0.468342989683151","2204","22.545","9.62200000000001","15.875245188","2.33703464438155","0.940832449032749","17.21710872",
"4/3/1979","-79.0625","-0.468342989683151","2204","17.892","11.467","10.4816481264","0.765745561947789","0.983541824914656","12.51201879",
"4/4/1979","-79.0625","-0.468342989683151","2204","20.99","8.39499999999998","6.658741332","1.70419708919702","0.935633976357684","12.5290746",
"4/5/1979","-79.0625","-0.468342989683151","2204","21.45","9.77100000000002","22.055054724","3.06246002202492","0.953712031534521","14.553670032",
"4/6/1979","-79.0625","-0.468342989683151","2204","20.665","9.18400000000003","10.69965288","3.95798657541037","0.960740453588849","15.4434339",
"4/7/1979","-79.0625","-0.468342989683151","2204","22.908","8.32999999999998","5.7884190912","3.86448895779879","0.937147887630189","18.0204228",
"4/8/1979","-79.0625","-0.468342989683151","2204","23.322","7.86200000000002","7.7453579952","4.3488110908254","0.934510219068872","21.790231632",
"4/9/1979","-79.0625","-0.468342989683151","2204","24.02","8.24000000000001","8.241461892","4.22725410481663","0.937078495124162","21.172836168",
"4/10/1979","-79.0625","-0.468342989683151","2204","24.221","7.68599999999998","3.5911547064","4.63914636016171","0.921885520997137","22.261602168",
"4/11/1979","-79.0625","-0.468342989683151","2204","24.467","7.995","0.6248472768","4.62139072515706","0.904737844440682","22.038634368",
"4/12/1979","-79.0625","-0.468342989683151","2204","23.598","8.20299999999997","5.5017485136","4.24125933466452","0.926574356238257","17.7675786",
"4/13/1979","-79.0625","-0.468342989683151","2204","23.261","8.77499999999998","12.620548008","3.52575567141067","0.94927520853395","14.690022768",
"4/14/1979","-79.0625","-0.468342989683151","2204","23.827","9.34899999999999","21.97266138","3.6538442770062","0.944300025015185","19.2358044",
"4/15/1979","-79.0625","-0.468342989683151","2204","22.725","10.16","12.3287238","4.27161072258337","0.955919360432019","18.6531165",
"4/16/1979","-79.0625","-0.468342989683151","2204","24.942","8.49900000000002","9.108347292","4.43447453813545","0.933695147907768","21.2092839",
"4/17/1979","-79.0625","-0.468342989683151","2204","23.734","8.62200000000001","16.57562184","3.97206077371085","0.944997793895475","19.3739643",
"4/18/1979","-79.0625","-0.468342989683151","2204","21.975","10.003","20.616535584","3.33100893853853","0.951714954851176","13.4056692",
"4/19/1979","-79.0625","-0.468342989683151","2204","21.068","8.79899999999998","12.922665084","1.41153417977515","0.970652606455354","16.1307558",
"4/20/1979","-79.0625","-0.468342989683151","2204","23.444","9.92399999999998","2.722549032","1.25888724579148","0.949133420730711","16.2236232",
"4/21/1979","-79.0625","-0.468342989683151","2204","20.691","11.216","2.966307444","1.2093053117854","0.946908912805707","14.7462147",
"4/22/1979","-79.0625","-0.468342989683151","2204","20.805","9.09300000000002","0.521850816","1.43236291896538","0.936248918293991","15.4068714",
"4/23/1979","-79.0625","-0.468342989683151","2204","21.074","9.94200000000001","0.370788156","1.28874066986046","0.940239774792798","14.8521915",
"4/24/1979","-79.0625","-0.468342989683151","2204","21.266","10.58","0.487518084","2.98268303204287","0.93594999712523","8.50348332",
"4/25/1979","-79.0625","-0.468342989683151","2204","20.95","10.917","5.32150722","2.20993303421562","0.957309330214701","16.4487906",
"4/26/1979","-79.0625","-0.468342989683151","2204","20.701","11.168","5.46570054","1.11889244537466","0.956430714058873","11.2667571",
"4/27/1979","-79.0625","-0.468342989683151","2204","20.317","9.81","6.526569276","1.91311034965575","0.977249805367487","13.26897972",
"4/28/1979","-79.0625","-0.468342989683151","2204","20.93","9.221","0.0549316368","2.31302299208202","0.929911888811459","16.6255263",
"4/29/1979","-79.0625","-0.468342989683151","2204","20.818","9.64699999999999","4.665756636","1.25125323147673","0.950522118765144","14.7477402",
"4/30/1979","-79.0625","-0.468342989683151","2204","20.705","11.114","21.814728516","1.01785068575576","0.969810707088656","13.8024522",
"5/1/1979","-79.0625","-0.468342989683151","2204","19.748","10.504","10.4782107528","0.892849279346341","0.9660041673318","12.581161632",
"5/2/1979","-79.0625","-0.468342989683151","2204","20.555","9.76900000000001","16.112138256","2.2938499989207","0.963940374890256","10.48443345",
"5/3/1979","-79.0625","-0.468342989683151","2204","20.831","9.34300000000002","5.448529728","3.26356335840983","0.955047704393667","8.614121688",
"5/4/1979","-79.0625","-0.468342989683151","2204","22.894","8.59800000000001","0.312423876","3.90912823654405","0.924458806446255","15.941533968",
"5/5/1979","-79.0625","-0.468342989683151","2204","23.372","7.52600000000001","0.2677917384","3.88651290855943","0.917101928176267","18.424350432",
"5/6/1979","-79.0625","-0.468342989683151","2204","24.103","7.755","0.5733493848","3.91279467785134","0.904651794655726","19.726090632",
"5/7/1979","-79.0625","-0.468342989683151","2204","24.715","8.29199999999997","4.8820502016","4.24286811039881","0.919944922019284","20.679298632",
"5/8/1979","-79.0625","-0.468342989683151","2204","25.424","8.346","1.2428285184","4.33629839337308","0.910349928884606","19.9559214",
"5/9/1979","-79.0625","-0.468342989683151","2204","24.252","7.161","4.9507140096","3.89297263651608","0.909025044977321","19.424474568",
"5/10/1979","-79.0625","-0.468342989683151","2204","22.049","9.41399999999999","10.1005594344","3.38360166642905","0.946626046248083","13.121609832",
"5/11/1979","-79.0625","-0.468342989683151","2204","22.136","8.64999999999998","3.0315408192","3.64710472042809","0.928916935487905","16.563315168",
"5/12/1979","-79.0625","-0.468342989683151","2204","22.142","8.45600000000002","2.5714880784","3.59244919949957","0.926106330946659","15.4415295",
"5/13/1979","-79.0625","-0.468342989683151","2204","24.607","8.06599999999997","13.774111704","3.62784325456219","0.918946546230453","20.1128634",
"5/14/1979","-79.0625","-0.468342989683151","2204","22.45","10.164","16.905213288","2.77488730004362","0.955058662681971","15.3513612",
"5/15/1979","-79.0625","-0.468342989683151","2204","22.313","9.27999999999997","6.966017352","3.30413545812484","0.937860022126745","14.953108032",
"5/16/1979","-79.0625","-0.468342989683151","2204","23.738","8.96899999999999","6.293106792","2.85043460068018","0.941673540932157","18.1619982",
"5/17/1979","-79.0625","-0.468342989683151","2204","21.865","9.65199999999999","16.6751842104","3.24936235822927","0.959705941228305","15.418910232",
"5/18/1979","-79.0625","-0.468342989683151","2204","23.011","10.549","14.57749044","1.48383662306441","0.947838256066664","17.66627262",
"5/19/1979","-79.0625","-0.468342989683151","2204","22.024","9.87","20.626829712","2.49057042862211","0.958539605823463","14.327883",
"5/20/1979","-79.0625","-0.468342989683151","2204","19.509","10.134","20.108409804","2.45934391033247","0.980507196564571","7.066742688",
"5/21/1979","-79.0625","-0.468342989683151","2204","20.082","9.86500000000001","2.842710696","2.37925008729511","0.952163553798078","9.710097768",
"5/22/1979","-79.0625","-0.468342989683151","2204","22.542","9.40899999999999","22.1889564","3.41468345594403","0.952517678624751","14.693120568",
"5/23/1979","-79.0625","-0.468342989683151","2204","20.343","10.303","12.1501908","1.77234696975559","0.960546222241672","10.04461542",
"5/24/1979","-79.0625","-0.468342989683151","2204","20.509","9.077","21.1177763856","1.42116934779024","0.966676074096925","11.396761632",
"5/25/1979","-79.0625","-0.468342989683151","2204","18.435","8.85300000000001","6.43730508","0.952886842966844","0.982871788322759","10.600707312",
"5/26/1979","-79.0625","-0.468342989683151","2204","22.423","10.461","14.673611484","1.16622808971533","0.953143938047979","15.7298049",
"5/27/1979","-79.0625","-0.468342989683151","2204","21.142","11.173","10.258486416","2.10912721853603","0.983445048215797","8.753003568",
"5/28/1979","-79.0625","-0.468342989683151","2204","20.02","8.46199999999999","13.4822814264","3.37222341505045","0.955895862031631","9.69615126",
"5/29/1979","-79.0625","-0.468342989683151","2204","21.516","10.263","9.71603496","1.60940153333735","0.935375369242267","15.750503568",
"5/30/1979","-79.0625","-0.468342989683151","2204","21.066","9.29399999999998","19.844056368","1.13795806692259","0.967364311673734","15.20330562",
"5/31/1979","-79.0625","-0.468342989683151","2204","19.725","9.18200000000002","11.338233156","3.34721808592513","0.967837186732834","10.5317982",
"6/1/1979","-79.0625","-0.468342989683151","2204","21.43","8.435","1.979254584","3.32178561255117","0.939357993533882","15.902711568",
"6/2/1979","-79.0625","-0.468342989683151","2204","23.408","7.54000000000002","2.37064212","3.78660968696638","0.925456745170245","15.3913473",
"6/3/1979","-79.0625","-0.468342989683151","2204","22.497","7.89299999999997","0.741577392","3.83701027117193","0.921236484758289","14.0554629",
"6/4/1979","-79.0625","-0.468342989683151","2204","22.741","8.12700000000001","7.32994146","3.45505183057951","0.916435305629055","17.2463031",
"6/5/1979","-79.0625","-0.468342989683151","2204","22.705","7.01299999999998","13.4874375696","1.56713066164199","0.936375291234645","19.697736168",
"6/6/1979","-79.0625","-0.468342989683151","2204","23.091","10.797","26.624678004","1.24599571794509","0.959889903747531","14.7347991",
"6/7/1979","-79.0625","-0.468342989683151","2204","21.738","10.691","9.400181544","1.13972349502611","0.950786055091686","15.0379335",
"6/8/1979","-79.0625","-0.468342989683151","2204","21.724","8.72800000000001","12.004282296","3.49001525808412","0.937439796794795","17.523054432",
"6/9/1979","-79.0625","-0.468342989683151","2204","22.102","8.42000000000002","7.5307874328","4.10383313786974","0.945160081992891","18.013391568",
"6/10/1979","-79.0625","-0.468342989683151","2204","23.422","7.05000000000001","2.6161172136","4.09766795989523","0.904597514104818","21.3986754",
"6/11/1979","-79.0625","-0.468342989683151","2204","23.47","7.637","0.5235669576","4.29359333470856","0.897095145575708","17.9649594",
"6/12/1979","-79.0625","-0.468342989683151","2204","23.419","7.505","5.9291807328","4.18421253369874","0.924242868398338","17.2533312",
"6/13/1979","-79.0625","-0.468342989683151","2204","24.606","7.94400000000002","5.654527956","4.01452156347888","0.90537932165163","19.8082197",
"6/14/1979","-79.0625","-0.468342989683151","2204","22.623","7.68799999999999","9.9701006544","4.08795226675265","0.93072051821614","19.4617107",
"6/15/1979","-79.0625","-0.468342989683151","2204","24.242","7.34399999999999","2.3689289808","4.51703969338118","0.900277555952723","20.0465433",
"6/16/1979","-79.0625","-0.468342989683151","2204","24.563","6.68099999999998","1.2754450512","4.30485901114763","0.873856118724106","20.8980063",
"6/17/1979","-79.0625","-0.468342989683151","2204","24.502","7.286","2.7723328848","4.21823046088974","0.877293182550926","18.6018273",
"6/18/1979","-79.0625","-0.468342989683151","2204","24.973","7.78699999999998","0.4909516128","4.45278761378827","0.865848246851162","20.6432514",
"6/19/1979","-79.0625","-0.468342989683151","2204","24.67","7.91000000000003","0.128746008","4.34235092197275","0.86331080571995","19.656059832",
"6/20/1979","-79.0625","-0.468342989683151","2204","25.478","7.60700000000003","0.1304626968","4.63507744994849","0.84073790314615","20.5274232",
"6/21/1979","-79.0625","-0.468342989683151","2204","25.401","7.49400000000003","0.1218795768","4.48355892223638","0.82671383121165","20.939004",
"6/22/1979","-79.0625","-0.468342989683151","2204","25.519","7.16399999999999","0.1064300184","4.38324443220282","0.833573266132645","20.491821",
"6/23/1979","-79.0625","-0.468342989683151","2204","24.393","7.60500000000002","0.2763749952","4.43213367541416","0.873362521964883","16.4784888",
"6/24/1979","-79.0625","-0.468342989683151","2204","25.583","7.38099999999997","0.1725196392","4.50532079942032","0.845666328572305","20.7307143",
"6/25/1979","-79.0625","-0.468342989683151","2204","26.341","6.86599999999999","0.1356125112","4.70030726792415","0.828569671147645","19.1455884",
"6/26/1979","-79.0625","-0.468342989683151","2204","26.008","7.916","0.173378304","4.65246017180417","0.842965273570907","19.0414179",
"6/27/1979","-79.0625","-0.468342989683151","2204","26.044","7.89499999999998","0.1235961936","4.63619996301959","0.823131205264912","20.7757719",
"6/28/1979","-79.0625","-0.468342989683151","2204","26.173","7.868","0.0892639152","4.7565294477265","0.822263376036245","21.1143951",
"6/29/1979","-79.0625","-0.468342989683151","2204","27.089","6.58499999999998","0.066947904","5.06568727312173","0.792669050159155","21.2309955",
"6/30/1979","-79.0625","-0.468342989683151","2204","25.885","7.31799999999998","0.0961303752","4.44954191517522","0.835629677685615","20.1179853",
"7/1/1979","-79.0625","-0.468342989683151","2204","25.705","7.94999999999999","0.88920594","3.79789407352599","0.841314598178956","20.3751558",
"7/2/1979","-79.0625","-0.468342989683151","2204","25.922","8.12799999999999","1.0651586688","3.83795353616967","0.843799370251035","18.4496616",
"7/3/1979","-79.0625","-0.468342989683151","2204","26.086","8.21300000000002","0.8085249072","4.25763704470561","0.855267611103343","17.245632168",
"7/4/1979","-79.0625","-0.468342989683151","2204","26.497","7.91399999999999","0.2197265472","4.40681295550324","0.833356669657274","20.1032487",
"7/5/1979","-79.0625","-0.468342989683151","2204","27.467","8.08699999999999","0.0892639008","4.86479233998362","0.802043858565367","20.6390241",
"7/6/1979","-79.0625","-0.468342989683151","2204","26.467","8.15100000000001","0.0961303824","4.73367052555896","0.806873899272432","20.871958968",
"7/7/1979","-79.0625","-0.468342989683151","2204","26.419","7.65100000000001","0.1270294056","5.12346364806084","0.809067988220759","21.3515424",
"7/8/1979","-79.0625","-0.468342989683151","2204","26.871","6.721","0.078964236","5.09416247696416","0.786095850860639","21.816617832",
"7/9/1979","-79.0625","-0.468342989683151","2204","27.125","6.137","0.0720977688","5.13229871811647","0.782751015741277","21.705073632",
"7/10/1979","-79.0625","-0.468342989683151","2204","26.97","6.55500000000001","0.0617980608","5.45349291759545","0.759627308864792","22.483346832",
"7/11/1979","-79.0625","-0.468342989683151","2204","26.917","5.99200000000002","0.048065184","5.28627072136595","0.767518365566165","22.337101368",
"7/12/1979","-79.0625","-0.468342989683151","2204","25.13","6.63099999999997","0.0789642432","3.9875406336715","0.806241627902219","21.907849968",
"7/13/1979","-79.0625","-0.468342989683151","2204","25.624","7.48899999999998","2.7706138632","3.83795775895881","0.840264615054745","21.546225432",
"7/14/1979","-79.0625","-0.468342989683151","2204","25.625","7.48500000000001","2.566338156","2.90251378227083","0.848460149896308","17.57412918",
"7/15/1979","-79.0625","-0.468342989683151","2204","24.683","8.11000000000001","0.7209779112","3.53701933592671","0.864533023357903","16.80312042",
"7/16/1979","-79.0625","-0.468342989683151","2204","22.812","7.31400000000002","2.142331848","4.13217512040161","0.89918454946151","12.934239768",
"7/17/1979","-79.0625","-0.468342989683151","2204","24.145","7.31999999999999","0.1596450744","3.83119884894508","0.858685793966623","18.8407656",
"7/18/1979","-79.0625","-0.468342989683151","2204","24.332","7.13","10.3769261352","3.55542559985254","0.904425634826188","15.493611168",
"7/19/1979","-79.0625","-0.468342989683151","2204","23.324","7.91899999999998","2.3654943432","3.84760430650341","0.890408765609112","15.94794555",
"7/20/1979","-79.0625","-0.468342989683151","2204","24.17","7.47399999999999","1.429938936","3.89107831999674","0.888003739579632","16.192684368",
"7/21/1979","-79.0625","-0.468342989683151","2204","24.981","7.476","0.4961012472","4.25373895869482","0.855391987001048","20.0595348",
"7/22/1979","-79.0625","-0.468342989683151","2204","24.313","6.79700000000003","0.1235962008","3.9896056341311","0.862940293711556","20.900978568",
"7/23/1979","-79.0625","-0.468342989683151","2204","24.375","7.48599999999999","0.302123952","4.06890888467235","0.872204846740851","19.544058432",
"7/24/1979","-79.0625","-0.468342989683151","2204","23.121","7.29500000000002","0.18024444","4.07279516157528","0.86828930068434","15.796348632",
"7/25/1979","-79.0625","-0.468342989683151","2204","24.94","6.73399999999998","0.2231597736","4.54638302239279","0.843691496821907","19.832402232",
"7/26/1979","-79.0625","-0.468342989683151","2204","25.618","7.08699999999999","0.7879256928","4.55396488013187","0.837100509597081","19.5605451",
"7/27/1979","-79.0625","-0.468342989683151","2204","24.742","7.39600000000002","0.21286008","4.53317599721148","0.831892012012899","21.789676368",
"7/28/1979","-79.0625","-0.468342989683151","2204","25.402","7.27999999999997","0.4394533032","4.03519126807991","0.83233716562588","22.0880835",
"7/29/1979","-79.0625","-0.468342989683151","2204","25.797","6.93900000000002","0.1888274376","4.47261462145676","0.818451882383136","21.475294632",
"7/30/1979","-79.0625","-0.468342989683151","2204","24.252","6.12400000000002","0.3742214544","4.10090931238973","0.854382133586766","17.2274661",
"7/31/1979","-79.0625","-0.468342989683151","2204","25.826","6.54300000000001","0.243759096","4.04469855133249","0.82197242631935","20.8450701",
